player_id,nome,eta,genere,paese,città,mestiere,istruzione,soddisfazione,classe_personaggio,livello,salute_media,attacco_medio,destrezza,oggetti_usati,numero_battaglie,numero_vittorie,numero_sconfitte,tempo_totale_giocato,crediti_attuali,spesa_mensile,numero_acquisti,tipo_acquisti,abbonamento_attivo,rimborso_totale,giorni_attivi,sessioni_giornaliere_medie,durata_media_sessione,ora_punta_login,giorno_settimana_attivo,pausa_media_tra_sessioni,tipo_dispositivo,versione_app,numero_crash,latency_media,bug_rilevati,cluster_comportamentale,canale_acquisizione,campagne_risposta,profilo_social_integrato
19322,Lisa,69.0,M,Sierra Leone,West Pamela,Photographer,Università,10,Mago,61,64.0,42.0,17,"Scudo,Spada,Scudo",443,370,213,11434,1663.0,5.0,72,"Bomba,Bomba",0,396,256,2.0,80,10,Dom,12.2,Mobile,1.0,2,233,8,Casual,Pubblicità,7,0
19323,Christine,36.0,F,Kenya,New Dawn,Chief Financial Officer,Università,9,Guerriero,33,69.0,49.0,10,Bomba,216,402,421,6739,2469.0,9.0,31,Medaglione,0,507,148,4.9,8,12,Ven,44.5,Tablet,1.2,9,103,3,Casual,Organic,11,0
19324,Maria,50.0,M,Saint Kitts and Nevis,New Christopher,"Surveyor, building",,5,Guerriero,84,51.0,40.0,10,Spada,74,339,311,14912,4110.0,,86,Medaglione,0,0,57,1.6,160,10,Gio,11.9,Mobile,1.1,3,208,6,Casual,Pubblicità,2,0
19325,Karen,59.0,,United States Minor Outlying Islands,Gonzalesville,Arboriculturist,Università,10,Ladro,13,55.0,9.0,11,Pozione,346,160,15,12899,2715.0,7.0,16,"Scudo,Spada",1,892,207,3.8,130,10,Ven,38.7,Mobile,2.0,8,23,3,Hardcore,Referral,6,0
19326,Laura,34.0,F,Ghana,Williamsview,Airline pilot,Superiore,3,Guerriero,6,95.0,43.0,18,"Medaglione,Medaglione",345,179,466,17768,598.0,3.0,87,"Bomba,Scudo",1,226,296,3.5,93,8,Lun,70.5,Mobile,1.0,8,10,1,Casual,Referral,3,0
19327,Mark,49.0,F,Belarus,Adamstown,Solicitor,,6,Guerriero,97,77.0,20.0,16,"Scudo,Bomba",288,127,326,2893,2886.0,19.0,41,Scudo,0,41,125,4.4,54,14,Sab,43.5,Mobile,1.2,5,141,3,Casual,Pubblicità,17,0
19328,Robert,63.0,M,Marshall Islands,East Josephton,Event organiser,Superiore,7,Guerriero,90,41.0,14.0,13,"Bomba,Bomba,Pozione",237,474,467,6189,,3.0,0,"Medaglione,Pozione",0,12,205,4.2,165,12,Dom,4.6,PC,1.2,5,52,0,Casual,Pubblicità,0,0
19329,Kaitlyn,25.0,M,Canada,Stacyhaven,Commercial horticulturist,Superiore,4,Mago,38,24.0,33.0,6,"Pozione,Scudo",86,57,44,14475,4595.0,5.0,81,"Scudo,Pozione",0,390,3,2.7,155,13,Mer,52.0,PC,1.1,0,12,3,Spender,Pubblicità,0,0
19330,Clifford,31.0,M,Hong Kong,Angelahaven,"Scientist, research (physical sciences)",Superiore,3,Ladro,100,49.0,21.0,12,"Scudo,Spada,Medaglione",91,234,19,13310,3364.0,2.0,28,"Medaglione,Bomba,Medaglione",0,581,53,4.4,126,9,Sab,40.5,PC,2.0,6,131,5,Hardcore,Pubblicità,13,0
19331,Juan,45.0,F,Cook Islands,Fostertown,Ranger/warden,Superiore,7,Guerriero,87,56.0,41.0,3,"Medaglione,Medaglione",439,76,338,1109,2753.0,13.0,66,Pozione,0,664,114,1.5,90,7,Sab,15.5,PC,1.0,8,21,2,Hardcore,Pubblicità,5,0
19332,Julie,38.0,M,Uzbekistan,South Kimberlystad,Probation officer,Università,6,Mago,56,48.0,33.0,4,"Scudo,Spada",262,259,332,7115,3349.0,8.0,33,"Pozione,Medaglione,Medaglione",0,948,321,1.3,98,7,Ven,58.8,PC,1.1,5,157,0,Hardcore,Pubblicità,4,1
19333,Patricia,23.0,F,Netherlands,Ericchester,"Engineer, maintenance (IT)",Superiore,8,Mago,53,59.0,42.0,2,"Bomba,Medaglione,Scudo",473,57,196,9248,1778.0,19.0,94,"Scudo,Scudo",1,624,4,3.8,118,14,Mer,44.2,PC,1.2,7,191,0,Casual,Pubblicità,6,1
19334,Brittany,52.0,M,Tonga,South Jacqueline,Nutritional therapist,Scuola Media,2,Guerriero,49,86.0,46.0,18,"Medaglione,Medaglione,Medaglione",177,237,265,15330,4274.0,,18,Bomba,0,902,168,2.4,109,8,Dom,29.7,Mobile,1.0,0,35,2,Casual,Pubblicità,2,0
19335,Walter,68.0,F,Fiji,East Emmaburgh,Toxicologist,Università,4,Guerriero,36,47.0,6.0,12,"Bomba,Spada,Spada",283,412,333,16347,880.0,23.0,83,"Medaglione,Spada",0,530,219,2.9,47,8,Mer,51.3,Mobile,1.2,7,286,5,Casual,Referral,8,0
19336,Courtney,66.0,M,United States Virgin Islands,Clarkmouth,Manufacturing systems engineer,Superiore,9,Mago,89,88.0,16.0,6,Pozione,64,264,459,18179,1705.0,3.0,14,"Medaglione,Pozione,Bomba",1,333,239,0.7,140,10,Ven,14.2,PC,1.2,7,284,2,Casual,Referral,3,0
19337,Kevin,17.0,M,Cook Islands,West Pedro,Professor Emeritus,Scuola Media,7,Mago,86,72.0,31.0,19,"Medaglione,Medaglione",377,110,93,13600,3416.0,14.0,94,Scudo,0,856,223,2.3,36,8,Mer,71.2,Mobile,1.2,0,42,3,Hardcore,Pubblicità,2,0
19338,Kimberly,58.0,M,Dominican Republic,Port Nancy,"Buyer, industrial",Scuola Media,8,Guerriero,36,79.0,38.0,13,"Medaglione,Scudo",378,336,420,1423,3067.0,3.0,75,"Scudo,Spada,Medaglione",1,696,17,3.9,52,12,Lun,61.3,PC,1.1,2,144,5,Hardcore,Pubblicità,7,0
19339,Tammy,58.0,F,Afghanistan,North Staceyton,"Librarian, academic",Università,7,Guerriero,88,89.0,38.0,2,Spada,152,256,186,10311,4540.0,10.0,2,Medaglione,1,417,28,4.5,107,16,Mer,57.9,PC,1.1,8,240,2,Casual,Pubblicità,11,0
19340,Jennifer,30.0,F,Guinea,Ellisonbury,Air cabin crew,Scuola Media,2,Mago,73,35.0,19.0,5,"Spada,Scudo",327,247,62,19186,2321.0,12.0,74,"Pozione,Medaglione",0,759,14,3.9,101,11,Ven,60.9,PC,1.0,0,174,3,Casual,Organic,7,0
19341,Alexis,36.0,M,Dominica,West Alexandraport,Economist,Superiore,7,Ladro,78,21.0,26.0,8,"Bomba,Medaglione",333,220,319,14438,3200.0,22.0,49,"Bomba,Spada,Scudo",1,726,304,4.2,171,12,Mer,43.3,Mobile,2.0,8,64,1,Casual,Organic,15,0
19342,Michael,,F,Bolivia,Jamiefurt,Quarry manager,Università,2,Mago,93,100.0,15.0,1,"Spada,Bomba,Bomba",88,259,141,19633,4663.0,1.0,44,Medaglione,0,556,86,1.5,162,11,Mar,35.2,Mobile,1.1,1,249,5,Hardcore,Referral,8,0
19343,James,40.0,F,Lithuania,Raymondburgh,"Scientist, research (life sciences)",,1,,19,67.0,45.0,9,"Bomba,Spada",467,483,424,8616,4452.0,3.0,63,"Medaglione,Bomba",1,787,307,2.7,71,11,Ven,59.9,PC,2.0,3,194,1,Spender,Pubblicità,14,1
19344,Tracy,45.0,M,Cook Islands,Espinozafurt,IT consultant,Università,1,Ladro,49,52.0,25.0,3,"Bomba,Pozione",267,210,139,11666,2967.0,4.0,30,Bomba,1,291,199,1.4,11,8,Sab,16.6,Tablet,1.1,3,286,2,Casual,Pubblicità,4,1
19345,Patricia,34.0,F,Palestinian Territory,Mcphersonmouth,Research scientist (life sciences),Superiore,2,Guerriero,84,79.0,19.0,2,Spada,362,371,123,2282,1206.0,,84,Medaglione,0,105,308,3.2,49,9,Dom,24.8,Mobile,1.1,0,20,1,Casual,Pubblicità,7,1
19346,Teresa,34.0,F,Jordan,Erictown,Production manager,Scuola Media,9,Ladro,12,95.0,32.0,18,"Pozione,Spada,Bomba",500,16,265,6245,2548.0,10.0,79,"Pozione,Pozione,Medaglione",1,501,328,3.2,85,13,Mar,1.9,Mobile,1.2,9,161,3,Casual,Organic,17,0
19347,Richard,44.0,F,Saint Kitts and Nevis,Stricklandton,Corporate treasurer,Superiore,5,Mago,13,100.0,18.0,9,Spada,104,162,3,16906,3415.0,20.0,23,"Pozione,Scudo",1,469,242,4.0,153,8,Dom,26.1,Tablet,1.2,1,49,5,Hardcore,Pubblicità,4,1
19348,Amy,43.0,F,Taiwan,Kimberlybury,TEFL teacher,Scuola Media,6,Guerriero,64,60.0,18.0,3,"Bomba,Pozione,Pozione",327,369,483,19770,1871.0,57.0,76,"Pozione,Scudo,Medaglione",0,360,95,1.5,93,10,Dom,13.8,Mobile,1.0,2,20,4,Casual,Pubblicità,14,1
19349,Kelli,39.0,M,Israel,Weaverberg,Operations geologist,Superiore,4,Guerriero,100,32.0,35.0,3,"Pozione,Medaglione",493,292,366,16508,4022.0,6.0,1,"Bomba,Scudo,Medaglione",0,643,341,1.7,28,13,Mer,26.1,PC,1.0,8,209,3,Casual,Pubblicità,1,0
19350,Becky,54.0,F,Lebanon,South Carolton,Make,Università,10,Guerriero,64,51.0,42.0,5,"Pozione,Bomba",366,7,165,4149,1047.0,12.0,52,"Scudo,Spada,Bomba",1,35,241,1.7,61,10,Lun,62.7,Mobile,1.1,7,58,3,Casual,Pubblicità,7,0
19351,Sonya,,F,Mauritania,South Sharonmouth,Publishing copy,Scuola Media,10,Mago,80,88.0,33.0,1,Medaglione,290,33,169,10416,2401.0,3.0,67,Medaglione,0,109,143,3.9,53,15,Ven,51.9,PC,1.0,8,286,2,Casual,Referral,6,0
19352,Richard,39.0,M,Canada,West Oliviaberg,Lexicographer,Scuola Media,5,Mago,77,26.0,,7,"Pozione,Bomba,Scudo",276,374,173,12444,4094.0,1.0,38,Scudo,0,444,277,1.1,115,14,Sab,8.8,PC,1.2,1,286,8,Casual,Referral,9,0
19353,Annette,54.0,F,Korea,North Tinafort,Risk analyst,Superiore,6,Mago,80,23.0,47.0,6,Scudo,309,280,313,7184,576.0,1.0,99,"Spada,Scudo",1,56,309,2.6,26,15,Mer,41.2,PC,1.0,6,152,9,Casual,Pubblicità,16,1
19354,Charles,47.0,M,Luxembourg,Blairborough,Armed forces logistics/support/administrative officer,Post-Laurea,8,Mago,18,82.0,18.0,4,"Scudo,Spada",186,214,372,13732,2213.0,3.0,3,"Medaglione,Pozione",0,545,7,4.7,158,9,Dom,64.3,PC,1.2,1,49,2,Casual,Pubblicità,6,0
19355,Curtis,25.0,F,French Polynesia,North Cassandra,Leisure centre manager,Università,6,Mago,9,71.0,21.0,12,"Bomba,Pozione",251,23,168,4284,1105.0,1.0,5,"Spada,Pozione,Pozione",0,464,89,4.4,26,10,Mar,24.1,Mobile,2.0,5,249,7,Casual,Organic,3,0
19356,Amber,48.0,F,Uruguay,Port Ashley,Freight forwarder,,4,Guerriero,50,,25.0,4,"Spada,Scudo",429,77,41,18900,4679.0,4.0,15,"Scudo,Bomba,Bomba",1,753,90,2.3,44,10,Lun,70.3,Mobile,1.1,9,286,1,Hardcore,Organic,10,0
19357,Rachel,69.0,F,Slovakia (Slovak Republic),North Cassandra,Administrator,Università,2,Guerriero,68,42.0,17.0,10,"Pozione,Pozione",364,54,169,5149,1127.0,5.0,31,"Medaglione,Pozione",0,208,361,1.8,26,16,Sab,55.8,Mobile,1.1,9,44,8,Hardcore,Pubblicità,7,0
19358,Emily,52.0,M,Guam,West Kathrynchester,Financial planner,Superiore,8,Ladro,17,77.0,22.0,10,"Medaglione,Medaglione,Bomba",311,315,66,3160,3207.0,3.0,63,"Bomba,Medaglione",0,28,134,1.2,25,8,Mer,52.3,PC,1.2,6,43,5,Casual,Referral,15,1
19359,Kelly,67.0,F,Timor-Leste,Beanport,Financial risk analyst,Scuola Media,5,Guerriero,100,30.0,20.0,7,"Scudo,Spada",13,289,179,50,993.0,2.0,1,Pozione,0,916,38,2.1,125,10,Gio,9.8,Mobile,2.0,8,238,4,Casual,Referral,17,0
19360,Jennifer,61.0,F,Solomon Islands,Kennedyfort,Planning and development surveyor,Post-Laurea,8,Mago,54,53.0,25.0,7,"Medaglione,Spada",54,299,490,13305,456.0,5.0,30,"Medaglione,Spada,Medaglione",1,305,7,4.0,66,0,Lun,48.7,PC,1.0,1,248,1,Casual,Referral,13,0
19361,Jacqueline,52.0,M,Aruba,Chadport,Paediatric nurse,Post-Laurea,7,Guerriero,57,56.0,50.0,20,"Pozione,Spada,Spada",330,448,484,2630,4707.0,37.0,66,Bomba,0,487,50,1.9,28,12,Lun,29.2,PC,1.0,5,232,7,Casual,Referral,6,0
19362,Brenda,28.0,F,Taiwan,Rodriguezville,Housing manager/officer,Scuola Media,2,,86,20.0,15.0,6,"Pozione,Spada,Pozione",169,57,74,4068,4509.0,14.0,68,"Spada,Pozione",0,568,261,0.6,108,14,Mar,70.2,PC,1.2,4,234,2,Casual,Pubblicità,11,0
19363,Crystal,46.0,F,Guinea-Bissau,Lake Olivia,Training and development officer,Superiore,8,Guerriero,93,70.0,47.0,2,"Scudo,Scudo,Spada",387,372,454,1419,964.0,6.0,70,"Medaglione,Pozione",0,314,167,2.1,133,8,Mar,53.4,Mobile,1.2,9,103,4,Hardcore,Organic,8,0
19364,Lori,67.0,M,Trinidad and Tobago,East Joycebury,Community arts worker,Superiore,8,Mago,40,89.0,32.0,11,Bomba,295,442,468,8689,655.0,13.0,58,Spada,1,325,241,1.4,75,10,Sab,27.4,PC,2.0,2,213,5,Casual,Referral,5,0
19365,Allison,67.0,F,Bangladesh,Murphyview,Brewing technologist,Superiore,7,Mago,97,,16.0,14,"Pozione,Bomba,Spada",452,16,455,5003,2849.0,2.0,45,"Bomba,Medaglione,Spada",0,9,185,4.2,145,7,Gio,44.7,Mobile,1.2,7,262,4,Hardcore,Pubblicità,18,0
19366,Mary,51.0,M,Madagascar,North Larry,"Accountant, chartered certified",Post-Laurea,10,Guerriero,13,59.0,19.0,15,"Scudo,Scudo,Pozione",452,214,436,582,2980.0,5.0,70,"Bomba,Medaglione,Medaglione",0,843,2,5.0,12,12,Ven,25.2,Tablet,1.2,5,285,1,Casual,Pubblicità,13,1
19367,Kristen,34.0,F,Haiti,Lake Deannatown,Patent attorney,Scuola Media,5,Mago,45,26.0,7.0,20,Scudo,131,448,263,11493,2184.0,5.0,93,"Spada,Scudo",0,982,317,3.2,6,13,Gio,55.0,PC,1.1,5,88,1,Hardcore,Organic,17,0
19368,John,46.0,F,Georgia,Port Amy,Historic buildings inspector/conservation officer,Post-Laurea,7,Ladro,90,22.0,11.0,3,"Spada,Spada",211,77,223,3844,2885.0,,46,"Scudo,Bomba",0,210,114,2.7,10,10,Sab,37.3,Mobile,1.1,6,150,4,Casual,Pubblicità,16,1
19369,Kristina,34.0,F,Pitcairn Islands,Youngmouth,Ship broker,Università,5,Ladro,24,49.0,37.0,17,"Medaglione,Pozione",157,352,362,3626,4886.0,5.0,35,"Spada,Spada",0,262,140,3.8,65,9,Mar,70.1,PC,1.1,0,157,9,Hardcore,Organic,18,0
19370,Kathleen,44.0,M,Iceland,Paynebury,Nutritional therapist,Università,2,Ladro,44,88.0,47.0,11,"Spada,Spada",38,482,91,12317,3737.0,3.0,29,Spada,1,684,252,3.5,138,17,Mer,1.0,Mobile,2.0,5,48,6,Spender,Pubblicità,2,0
19371,Timothy,19.0,F,Micronesia,Karenshire,Insurance risk surveyor,Post-Laurea,8,Ladro,21,20.0,38.0,2,"Bomba,Medaglione,Medaglione",56,297,185,8390,4541.0,13.0,88,"Spada,Pozione,Pozione",1,559,234,2.1,18,12,Lun,4.8,PC,2.0,9,10,1,Hardcore,Pubblicità,18,0
19372,Michelle,22.0,M,Estonia,Lake Ruthhaven,"Nurse, adult",Superiore,6,Ladro,90,58.0,35.0,5,"Scudo,Scudo,Scudo",178,94,127,4760,,9.0,31,Medaglione,0,17,160,2.8,37,5,Mar,69.5,Mobile,1.2,9,31,9,Hardcore,Organic,17,0
19373,Brenda,29.0,F,Canada,Wallacebury,Quality manager,Scuola Media,1,Guerriero,1,28.0,24.0,7,Scudo,433,368,12,18411,3431.0,10.0,40,"Medaglione,Bomba",1,723,68,0.8,18,8,Sab,38.8,PC,2.0,5,19,0,Casual,Referral,12,0
19374,Jeremy,17.0,M,Saint Helena,East Christian,"Buyer, retail",Scuola Media,9,Guerriero,70,52.0,21.0,18,"Scudo,Scudo,Bomba",31,236,31,8561,2403.0,5.0,0,Pozione,0,9,184,4.3,82,17,Mar,63.3,PC,2.0,0,15,4,Hardcore,Pubblicità,8,0
19375,Brenda,20.0,F,Cayman Islands,Port Carolyn,Solicitor,Superiore,8,Guerriero,58,61.0,45.0,11,Medaglione,212,163,161,4099,4418.0,,97,"Spada,Spada",0,42,92,1.5,146,11,Mar,35.5,Mobile,1.0,4,252,7,Spender,Organic,2,1
19376,Pam,38.0,,Svalbard & Jan Mayen Islands,Adamland,Hydrogeologist,Superiore,7,Guerriero,12,27.0,50.0,1,"Bomba,Bomba,Medaglione",87,277,419,11653,1390.0,9.0,90,Medaglione,0,543,99,4.3,93,7,Lun,19.9,PC,2.0,1,239,3,Hardcore,Pubblicità,18,0
19377,Joseph,36.0,M,American Samoa,Jessicamouth,"Scientist, physiological",Scuola Media,1,Guerriero,79,53.0,46.0,15,Bomba,157,45,276,12998,4185.0,28.0,9,Scudo,0,65,320,3.2,22,16,Sab,15.3,PC,1.0,6,229,1,Hardcore,Organic,8,0
19378,Kristen,39.0,F,Bolivia,New Brenda,Lexicographer,Università,6,Guerriero,69,46.0,33.0,13,"Scudo,Spada,Scudo",210,172,63,7250,797.0,11.0,31,Spada,0,704,9,1.2,23,7,Dom,45.1,Mobile,2.0,7,180,4,Casual,Referral,8,1
19379,Amanda,62.0,M,Haiti,South Daniel,"Therapist, speech and language",Post-Laurea,2,Mago,93,,25.0,8,Scudo,137,474,101,10899,699.0,13.0,56,Pozione,0,90,147,4.9,63,6,Mar,22.0,Tablet,2.0,9,81,0,Casual,Pubblicità,2,0
19380,Colin,61.0,,Turks and Caicos Islands,Kennethtown,Fine artist,Superiore,4,Guerriero,34,53.0,9.0,11,"Medaglione,Bomba,Medaglione",463,486,260,8752,4223.0,2.0,67,Pozione,0,68,264,4.1,161,10,Dom,38.8,PC,1.0,1,225,6,Casual,Pubblicità,9,0
19381,Holly,,M,Mayotte,Markview,Sports coach,Post-Laurea,6,Mago,22,52.0,,6,"Medaglione,Medaglione",31,253,7,15724,409.0,27.0,37,Medaglione,0,980,93,1.9,38,11,Gio,19.6,Mobile,1.1,3,85,9,Casual,Organic,11,0
19382,Anna,56.0,M,Ukraine,Port Amy,Armed forces technical officer,Università,1,Ladro,19,26.0,23.0,4,"Pozione,Scudo,Medaglione",485,127,129,15883,,3.0,18,Pozione,0,942,276,1.3,123,3,Lun,43.6,PC,1.2,4,43,9,Hardcore,Referral,0,0
19383,David,24.0,M,Liechtenstein,Port Jasonfort,Personal assistant,Scuola Media,1,Ladro,74,42.0,14.0,17,"Bomba,Spada",470,407,473,11038,4778.0,5.0,83,"Bomba,Pozione",0,155,141,3.1,160,5,Gio,47.3,Tablet,1.1,5,12,7,Hardcore,Pubblicità,6,0
19384,Juan,64.0,M,Oman,South Alan,"Conservator, furniture",Università,8,Mago,43,95.0,8.0,8,"Spada,Scudo,Pozione",373,43,291,14235,1115.0,0.0,6,"Medaglione,Bomba",1,915,133,3.9,51,1,Lun,71.9,PC,1.2,8,56,8,Casual,Pubblicità,9,1
19385,Michael,47.0,M,Tuvalu,New Elizabethborough,Media planner,Scuola Media,3,Guerriero,56,,10.0,4,"Medaglione,Bomba,Medaglione",85,215,389,17001,2537.0,18.0,14,"Pozione,Spada",0,35,208,4.8,154,4,Ven,71.7,Mobile,2.0,6,139,0,Casual,Referral,7,0
19386,Michelle,,F,Sierra Leone,New Stephen,Commissioning editor,Superiore,10,Guerriero,27,32.0,11.0,7,"Scudo,Scudo",277,323,12,784,3848.0,0.0,80,"Bomba,Spada,Medaglione",0,737,51,2.5,133,8,Lun,15.5,PC,1.2,6,145,1,Spender,Referral,17,1
19387,Timothy,48.0,F,Northern Mariana Islands,East Clairefurt,"Psychologist, clinical",Scuola Media,7,Guerriero,31,59.0,,12,"Spada,Spada",461,104,231,13586,1144.0,9.0,16,"Bomba,Pozione",1,326,153,4.4,166,13,Dom,69.8,Mobile,2.0,4,11,2,Casual,Referral,17,1
19388,Jared,66.0,F,Guernsey,South Richard,Health and safety inspector,Scuola Media,6,,39,74.0,42.0,5,"Scudo,Spada",35,250,251,2925,1588.0,22.0,9,"Pozione,Spada,Spada",1,656,59,4.0,43,10,Lun,61.4,PC,1.2,4,37,7,Hardcore,Pubblicità,7,0
19389,Nicole,54.0,F,Comoros,Whitneyport,Television floor manager,Superiore,8,Mago,42,82.0,21.0,8,"Scudo,Bomba,Bomba",82,422,356,7397,1057.0,3.0,50,"Pozione,Scudo,Spada",1,670,270,2.1,143,9,Dom,13.4,PC,1.1,2,75,4,Hardcore,Referral,4,0
19390,Kendra,49.0,F,Guadeloupe,North Toni,Systems developer,Università,4,Guerriero,80,79.0,27.0,16,"Pozione,Medaglione,Scudo",178,325,431,11236,4206.0,27.0,30,"Scudo,Medaglione",0,950,25,2.6,87,9,Sab,56.4,Tablet,1.1,3,103,9,Casual,Organic,0,0
19391,Shannon,,F,Bahrain,South Jeremy,"Therapist, music",Università,8,Mago,95,52.0,22.0,14,Spada,129,179,276,9256,3966.0,,9,"Scudo,Bomba",0,731,4,1.2,172,9,Gio,15.3,Mobile,1.1,4,60,6,Hardcore,Referral,4,0
19392,Curtis,30.0,M,Mongolia,Port John,Television production assistant,Superiore,3,Guerriero,37,20.0,32.0,4,"Bomba,Scudo,Pozione",237,120,440,19208,3626.0,8.0,35,Bomba,1,352,52,3.7,136,11,Sab,19.9,PC,1.1,2,83,3,Casual,Pubblicità,2,0
19393,Erik,40.0,F,Solomon Islands,Howardport,"Pharmacist, community",Scuola Media,6,Mago,73,98.0,9.0,18,Pozione,161,292,45,10789,1017.0,3.0,32,"Pozione,Spada,Medaglione",0,426,191,1.0,18,9,Mar,19.3,Tablet,1.2,0,19,3,Casual,Pubblicità,10,1
19394,Natasha,16.0,F,Puerto Rico,Clayfurt,Passenger transport manager,Superiore,10,Mago,45,88.0,49.0,19,Pozione,159,400,99,3731,224.0,2.0,38,"Pozione,Bomba,Bomba",0,574,54,4.7,169,0,Gio,60.6,PC,1.1,5,109,7,Casual,Organic,14,0
19395,Jennifer,29.0,F,Western Sahara,East Robertchester,Paediatric nurse,Superiore,2,Ladro,1,71.0,30.0,18,"Spada,Pozione,Pozione",348,49,272,13445,1705.0,4.0,85,"Bomba,Scudo",1,638,317,1.3,5,18,Mer,60.2,PC,2.0,8,58,9,Hardcore,Pubblicità,17,1
19396,Richard,52.0,F,Canada,Aaronton,Broadcast journalist,Scuola Media,7,Mago,75,84.0,16.0,2,"Spada,Bomba,Bomba",21,391,61,14530,2111.0,9.0,59,Medaglione,0,581,362,1.8,153,16,Mar,66.3,Mobile,1.2,3,93,0,Casual,Organic,8,0
19397,Thomas,23.0,M,Myanmar,Calderonmouth,Printmaker,Università,10,Ladro,63,76.0,22.0,6,"Bomba,Bomba,Spada",375,456,457,7316,1651.0,1.0,74,"Pozione,Spada",1,45,54,3.4,172,9,Dom,45.2,Mobile,1.2,4,234,0,Casual,Referral,7,0
19398,Michelle,63.0,M,Hong Kong,Duncanville,"Psychologist, sport and exercise",Superiore,8,Guerriero,31,86.0,46.0,18,"Medaglione,Spada",301,88,382,4234,2253.0,19.0,76,"Medaglione,Spada,Scudo",0,565,210,3.5,26,22,Gio,56.8,PC,1.1,8,80,0,Hardcore,Pubblicità,8,1
19399,Julia,56.0,,Palau,Markmouth,Forest/woodland manager,Scuola Media,3,Mago,81,67.0,6.0,3,"Medaglione,Spada,Spada",297,491,96,17143,3909.0,4.0,48,"Medaglione,Scudo,Medaglione",1,446,282,2.8,82,8,Gio,10.0,PC,1.1,9,191,8,Spender,Organic,10,0
19400,Amy,64.0,M,Tuvalu,West Margaretside,"Designer, blown glass/stained glass",Superiore,5,Ladro,61,,16.0,2,Scudo,220,259,376,1987,3776.0,13.0,35,"Pozione,Spada",0,154,256,3.9,167,12,Sab,50.7,PC,1.2,1,130,4,Spender,Referral,4,0
19401,Linda,44.0,F,South Georgia and the South Sandwich Islands,Lake Tony,Water quality scientist,Superiore,6,Guerriero,27,75.0,21.0,2,Bomba,254,93,288,14091,2078.0,4.0,24,Bomba,0,746,47,2.6,168,13,Lun,52.8,PC,1.2,4,33,7,Casual,Pubblicità,11,1
19402,David,34.0,M,China,East Steven,"Therapist, music",Post-Laurea,4,Mago,37,40.0,24.0,19,"Spada,Bomba",197,66,217,15708,1469.0,40.0,50,Spada,0,853,346,3.0,110,11,Dom,61.4,Tablet,1.0,0,106,9,Casual,Organic,9,0
19403,Johnny,16.0,,Iraq,South Joantown,Chartered management accountant,Post-Laurea,4,Mago,92,89.0,37.0,6,Bomba,357,253,76,4106,4930.0,10.0,83,"Bomba,Pozione",1,256,108,0.5,169,8,Ven,68.1,Mobile,1.2,1,143,2,Hardcore,Organic,3,1
19404,Cathy,26.0,F,Tunisia,Selenaview,Graphic designer,Superiore,6,Ladro,38,70.0,25.0,7,"Scudo,Scudo",116,463,144,4071,4786.0,7.0,2,"Scudo,Bomba,Medaglione",0,346,303,1.6,30,3,Lun,13.6,Mobile,2.0,9,79,4,Hardcore,Referral,4,0
19405,Teresa,14.0,,Western Sahara,Port Charles,Diagnostic radiographer,Università,8,Mago,43,87.0,46.0,17,"Pozione,Scudo",120,95,59,15651,3657.0,6.0,36,Spada,0,951,249,1.9,32,16,Ven,34.0,PC,1.2,1,107,3,Hardcore,Organic,17,0
19406,Monica,17.0,F,Faroe Islands,New Allen,Water engineer,Superiore,4,Guerriero,64,49.0,33.0,5,"Scudo,Pozione,Scudo",56,442,240,16539,3056.0,2.0,25,"Bomba,Medaglione",1,390,220,4.7,141,14,Lun,47.3,Mobile,1.2,6,34,4,Casual,Pubblicità,6,0
19407,Olivia,44.0,F,Saint Lucia,East Cody,"Copywriter, advertising",Superiore,7,Guerriero,85,31.0,,8,"Scudo,Scudo",103,352,332,13546,4502.0,7.0,50,"Scudo,Medaglione,Pozione",1,677,172,3.3,36,16,Dom,34.2,Mobile,2.0,9,180,2,Casual,Organic,16,0
19408,Shannon,42.0,F,San Marino,Powersport,Financial trader,Università,2,Guerriero,51,45.0,35.0,3,"Pozione,Spada",486,487,200,18895,4379.0,2.0,64,Scudo,0,261,40,1.1,121,7,Ven,19.0,PC,1.1,6,244,8,Casual,Organic,8,1
19409,Phyllis,46.0,F,Indonesia,Fitzpatrickburgh,Intelligence analyst,Superiore,4,Guerriero,75,48.0,39.0,1,"Pozione,Bomba",432,5,311,18282,1374.0,1.0,97,"Spada,Pozione",0,780,251,4.8,47,0,Mar,51.3,PC,2.0,3,143,8,Casual,Organic,0,1
19410,Lori,59.0,M,Yemen,North Patrick,"Geologist, engineering",Scuola Media,10,Ladro,98,81.0,37.0,15,"Scudo,Bomba",291,272,269,14529,4108.0,4.0,77,Scudo,1,115,116,3.5,72,2,Dom,61.6,Mobile,2.0,1,107,7,Casual,Organic,7,0
19411,Robert,58.0,M,Micronesia,Jessicafurt,Osteopath,Superiore,5,Guerriero,26,97.0,43.0,8,Bomba,500,16,329,14383,4303.0,61.0,40,Medaglione,0,617,39,3.6,59,18,Gio,33.8,Mobile,1.2,9,14,4,Casual,Pubblicità,0,0
